115903,Alabama,Bessemer,2007,28217,502,10,34,195,263,3534,903,2373,258,0
115904,Alabama,Birmingham,2007,227686,3320,86,229,1609,1396,19638,4864,12528,2246,221
115905,Alabama,Blountsville,2007,1969,3,0,1,0,2,49,18,29,2,0
115906,Alabama,Boaz,2007,8175,22,0,3,5,14,554,83,450,21,0
115907,Alabama,Brantley,2007,906,1,0,0,0,1,47,10,37,0,0
115908,Alabama,Brent,2007,4328,3,0,0,2,1,71,17,52,2,0
115909,Alabama,Brewton,2007,5304,103,0,2,12,89,254,43,205,6,0
115910,Alabama,Bridgeport,2007,2698,2,0,0,1,1,121,27,77,17,0
115911,Alabama,Brighton,2007,3358,0,0,0,0,0,1,0,1,0,0
115912,Alabama,Brilliant,2007,732,3,0,0,0,3,40,14,25,1,0
115913,Alabama,Brundidge,2007,2305,21,0,1,4,16,97,13,80,4,0
115914,Alabama,Butler,2007,1747,1,0,0,0,1,17,10,7,0,0
115915,Alabama,Carbon Hill,2007,2048,7,0,1,1,5,153,28,107,18,0
115916,Alabama,Carrollton,2007,953,1,0,0,1,0,20,5,15,0,0
115917,Alabama,Cedar Bluff,2007,1580,6,0,0,0,6,104,39,59,6,0
115918,Alabama,Centre,2007,3411,3,0,1,1,1,166,19,139,8,0
115919,Alabama,Centreville,2007,2511,11,0,0,0,11,40,8,28,4,0
115920,Alabama,Chatom,2007,1172,5,0,0,0,5,18,1,17,0,0
115921,Alabama,Cherokee,2007,1177,1,0,0,0,1,12,6,6,0,0
115922,Alabama,Chickasaw,2007,6000,29,0,2,10,17,348,83,242,23,0
115923,Alabama,Childersburg,2007,4978,41,0,0,11,30,465,71,383,11,0
115924,Alabama,Citronelle,2007,3716,31,2,4,2,23,212,49,142,21,0
115925,Alabama,Clanton,2007,8602,57,1,3,11,42,359,68,282,9,0
115926,Alabama,Clayton,2007,1383,12,0,0,0,12,39,8,31,0,0
115927,Alabama,Clio,2007,2209,0,0,0,0,0,3,0,1,2,0
115928,Alabama,Coffeeville,2007,354,2,0,0,0,2,1,0,1,0,0
115929,Alabama,Collinsville,2007,1693,1,0,0,0,1,41,4,33,4,0
115930,Alabama,Columbiana,2007,3809,19,0,1,1,17,129,22,106,1,0
115931,Alabama,Coosada,2007,1590,2,0,0,0,2,23,2,21,0,0
115932,Alabama,Cottonwood,2007,1172,2,0,0,0,2,17,4,10,3,0
115933,Alabama,Courtland,2007,760,0,0,0,0,0,10,3,3,4,0
115934,Alabama,Creola,2007,2084,6,0,0,1,5,75,9,62,4,0
115935,Alabama,Crossville,2007,1463,0,0,0,0,0,2,1,0,1,0
115936,Alabama,Cullman,2007,14914,23,0,3,6,14,899,143,704,52,0
115937,Alabama,Dadeville,2007,3239,60,0,2,9,49,247,56,179,12,0
115938,Alabama,Daleville,2007,4503,12,0,3,4,5,74,32,39,3,0
115939,Alabama,Daphne,2007,19352,25,0,3,8,14,583,139,419,25,0
115940,Alabama,Dauphin Island,2007,1568,0,0,0,0,0,9,5,3,1,0
115941,Alabama,Decatur,2007,56019,251,0,28,105,118,3624,830,2584,210,0
115942,Alabama,Demopolis,2007,7523,93,0,11,17,65,492,84,395,13,0
115943,Alabama,Dora,2007,2441,6,0,2,1,3,103,17,74,12,0
115944,Alabama,Dothan,2007,64931,418,8,46,190,174,3345,790,2369,186,0
115945,Alabama,Double Springs,2007,989,4,1,0,0,3,13,2,10,1,0
115946,Alabama,Douglas,2007,581,9,0,0,1,8,88,34,44,10,0
115947,Alabama,Dozier,2007,392,0,0,0,0,0,0,0,0,0,0
115948,Alabama,East Brewton,2007,2512,3,0,0,1,2,55,7,43,5,0
115949,Alabama,Eclectic,2007,1148,1,0,0,0,1,17,2,10,5,0
115950,Alabama,Elba,2007,4136,19,0,1,5,13,131,46,82,3,0
115951,Alabama,Elberta,2007,591,7,0,0,2,5,78,16,54,8,0
115952,Alabama,Enterprise,2007,24035,98,1,11,41,45,433,213,184,36,0
115953,Alabama,Eutaw,2007,3001,27,0,1,9,17,156,46,109,1,0
115954,Alabama,Evergreen,2007,3446,14,0,0,3,11,125,19,104,2,0
115955,Alabama,Excel,2007,605,1,0,0,0,1,17,2,14,1,0
115956,Alabama,Fairfield,2007,11443,209,4,12,84,109,1212,238,877,97,0
115957,Alabama,Fairhope,2007,16735,12,0,2,6,4,344,76,257,11,0
115958,Alabama,Falkville,2007,1185,2,0,1,0,1,15,5,9,1,0
115959,Alabama,Fayette,2007,4694,11,0,2,4,5,211,36,159,16,0
115960,Alabama,Flomaton,2007,1541,4,1,0,0,3,32,4,23,5,0
115961,Alabama,Florala,2007,1904,19,0,1,2,16,77,11,63,3,0
115962,Alabama,Florence,2007,36784,117,0,8,47,62,1775,403,1315,57,3
115963,Alabama,Foley,2007,13463,113,3,6,35,69,1051,173,803,75,0
115964,Alabama,Fort Payne,2007,13889,44,1,3,3,37,691,96,557,38,0
115965,Alabama,Fyffe,2007,1045,0,0,0,0,0,3,1,2,0,0
115966,Alabama,Gadsden,2007,37066,174,2,15,102,55,2515,541,1793,181,10
115967,Alabama,Gardendale,2007,13235,20,1,0,9,10,458,60,380,18,0
115968,Alabama,Geneva,2007,4415,17,0,1,4,12,134,31,93,10,0
115969,Alabama,Georgiana,2007,1593,13,0,1,2,10,59,13,43,3,0
115970,Alabama,Geraldine,2007,837,2,0,0,0,2,31,3,24,4,0
115971,Alabama,Glencoe,2007,5311,9,0,1,2,6,106,30,71,5,0
115972,Alabama,Goodwater,2007,1542,3,0,0,0,3,22,5,15,2,0
115973,Alabama,Gordo,2007,1589,4,0,1,1,2,45,11,26,8,0
115974,Alabama,Grant,2007,692,0,0,0,0,0,9,3,5,1,0
115975,Alabama,Graysville,2007,2399,0,0,0,0,0,14,7,4,3,0
115976,Alabama,Greensboro,2007,2579,38,1,1,7,29,160,46,104,10,1
115977,Alabama,Greenville,2007,7067,41,1,1,7,32,491,94,380,17,0
115978,Alabama,Guin,2007,2223,3,0,0,1,2,27,9,17,1,0
115979,Alabama,Gulf Shores,2007,9486,86,1,8,57,20,450,101,341,8,0
115980,Alabama,Gurley,2007,850,2,0,1,0,1,29,5,22,2,0
115981,Alabama,Hackleburg,2007,1472,1,0,0,0,1,18,5,10,3,0
115982,Alabama,Haleyville,2007,4178,46,0,2,2,42,268,57,201,10,0
115983,Alabama,Hamilton,2007,6478,15,0,5,2,8,194,47,138,9,1
115984,Alabama,Hammondville,2007,545,0,0,0,0,0,5,2,3,0,0
115985,Alabama,Hanceville,2007,3261,10,0,1,0,9,165,41,114,10,0
115986,Alabama,Hartford,2007,2401,9,0,0,2,7,147,31,110,6,0
115987,Alabama,Hartselle,2007,13650,12,0,4,1,7,460,72,376,12,0
115988,Alabama,Hayneville,2007,1112,10,0,0,1,9,56,34,19,3,0
115989,Alabama,Headland,2007,3864,25,0,1,8,16,132,35,94,3,0
115990,Alabama,Helena,2007,14429,15,0,1,0,14,110,24,84,2,0
115991,Alabama,Henagar,2007,2560,7,0,1,4,2,45,9,29,7,0
115992,Alabama,Hobson City,2007,867,0,0,0,0,0,10,6,2,2,0
115993,Alabama,Hokes Bluff,2007,4363,11,0,0,2,9,72,19,51,2,0
115994,Alabama,Hollywood,2007,931,0,0,0,0,0,13,1,11,1,0
115995,Alabama,Hoover,2007,69527,121,0,18,71,32,2443,372,1910,161,1
115996,Alabama,Hueytown,2007,15816,40,1,3,14,22,430,98,297,35,0
115997,Alabama,Huntsville,2007,169391,1379,21,96,586,676,10731,2283,7282,1166,49
115998,Alabama,Ider,2007,715,0,0,0,0,0,4,1,2,1,0
115999,Alabama,Irondale,2007,9471,51,3,1,24,23,564,146,360,58,0
116000,Alabama,Jasper,2007,14117,76,1,7,33,35,1244,182,980,82,0
116001,Alabama,Killen,2007,1123,6,0,0,0,6,78,11,67,0,0
116002,Alabama,Kimberly,2007,2592,0,0,0,0,0,25,2,18,5,0
116003,Alabama,Lafayette,2007,3054,43,0,1,1,41,160,37,117,6,0
116004,Alabama,Lake View,2007,1982,2,0,1,1,0,80,25,50,5,0
116005,Alabama,Leeds,2007,11169,67,1,2,35,29,569,119,419,31,0
116006,Alabama,Leesburg,2007,839,3,0,0,0,3,50,7,40,3,0
116007,Alabama,Leighton,2007,834,8,0,0,1,7,32,7,23,2,0
116008,Alabama,Level Plains,2007,1516,13,0,0,0,13,68,17,45,6,0
116009,Alabama,Lexington,2007,832,0,0,0,0,0,10,4,6,0,0
116010,Alabama,Linden,2007,2326,4,0,0,2,2,34,7,24,3,0
116011,Alabama,Lineville,2007,2370,46,0,1,1,44,44,7,33,4,0
116012,Alabama,Lipscomb,2007,2265,0,0,0,0,0,1,0,1,0,0
116013,Alabama,Littleville,2007,947,1,0,0,0,1,38,4,32,2,0
116014,Alabama,Livingston,2007,2961,10,1,2,3,4,126,35,85,6,0
116015,Alabama,Louisville,2007,569,1,0,0,0,1,9,3,6,0,0
116016,Alabama,Loxley,2007,1587,10,1,2,2,5,78,21,52,5,0
116017,Alabama,Maplesville,2007,686,5,0,0,1,4,33,7,24,2,0
116018,Alabama,Marion,2007,3373,35,0,1,1,33,202,40,151,11,0
116019,Alabama,McIntosh,2007,237,5,0,0,0,5,31,7,24,0,0
116020,Alabama,McKenzie,2007,612,0,0,0,0,0,9,2,7,0,0
116021,Alabama,Midfield,2007,5196,41,0,1,20,20,469,144,296,29,0
116022,Alabama,Midland City,2007,1839,15,0,1,5,9,67,20,44,3,0
116023,Alabama,Millry,2007,601,1,0,0,0,1,4,0,4,0,0
116024,Alabama,Mobile,2007,253842,1144,38,23,750,333,14136,3650,9361,1125,134
116025,Alabama,Monroeville,2007,6538,78,1,0,15,62,466,103,329,34,10
116026,Alabama,Montgomery,2007,202062,1157,46,54,652,405,12843,3317,8579,947,53
116027,Alabama,Moody,2007,12402,5,0,0,5,0,332,56,237,39,0
116028,Alabama,Morris,2007,1910,0,0,0,0,0,33,10,21,2,0
116029,Alabama,Moundville,2007,2399,10,0,0,1,9,75,7,60,8,0
116030,Alabama,Mountain Brook,2007,20952,6,0,0,5,1,395,65,325,5,0
116031,Alabama,Mount Vernon,2007,821,6,0,0,0,6,15,5,8,2,0
116032,Alabama,Napier Field,2007,397,0,0,0,0,0,4,1,3,0,0
116033,Alabama,New Brockton,2007,1216,0,0,0,0,0,41,8,29,4,0
116034,Alabama,New Hope,2007,2709,9,0,0,1,8,61,20,39,2,0
116035,Alabama,Newton,2007,1663,5,0,0,2,3,34,7,22,5,0
116036,Alabama,North Courtland,2007,794,0,0,0,0,0,1,0,1,0,0
116037,Alabama,Northport,2007,22201,128,2,5,54,67,1135,248,798,89,0
116038,Alabama,Notasulga,2007,833,0,0,0,0,0,25,9,14,2,0
116039,Alabama,Oakman,2007,945,4,0,1,1,2,21,5,13,3,0
116040,Alabama,Ohatchee,2007,1230,0,0,0,0,0,68,32,29,7,0
116041,Alabama,Oneonta,2007,6860,21,1,2,1,17,268,21,235,12,0
116042,Alabama,Opelika,2007,24600,308,5,36,62,205,1551,284,1224,43,0
116043,Alabama,Opp,2007,6701,22,1,1,2,18,226,26,198,2,0
116044,Alabama,Orange Beach,2007,5810,8,0,1,4,3,384,66,307,11,0
116045,Alabama,Oxford,2007,20396,112,1,11,48,52,1232,230,936,66,0
116046,Alabama,Ozark,2007,14656,118,3,9,19,87,716,147,503,66,0
116047,Alabama,Parrish,2007,1260,7,0,1,1,5,48,6,40,2,0
116048,Alabama,Pelham,2007,21060,35,0,3,22,10,550,41,475,34,0
116049,Alabama,Pell City,2007,12256,78,2,10,13,53,551,106,421,24,0
116050,Alabama,Pennington,2007,327,0,0,0,0,0,4,3,1,0,0
116051,Alabama,Phenix City,2007,30309,113,3,6,52,52,1286,385,703,198,0
116052,Alabama,Phil Campbell,2007,1046,2,0,0,0,2,24,2,21,1,0
116053,Alabama,Pickensville,2007,646,0,0,0,0,0,10,3,5,2,0
116054,Alabama,Piedmont,2007,4998,3,0,1,1,1,263,42,221,0,0
116055,Alabama,Pine Hill,2007,914,4,1,0,0,3,7,2,4,1,0
116056,Alabama,Pisgah,2007,702,0,0,0,0,0,2,0,2,0,0
116057,Alabama,Powell,2007,976,0,0,0,0,0,13,2,11,0,0
116058,Alabama,Prattville,2007,31949,90,1,9,33,47,1301,255,984,62,0
116059,Alabama,Priceville,2007,2503,5,0,0,0,5,63,7,50,6,0
116060,Alabama,Prichard,2007,28087,255,14,9,98,134,1353,391,738,224,0
116061,Alabama,Ragland,2007,2082,6,1,2,0,3,39,9,27,3,0
116062,Alabama,Rainbow City,2007,9079,1,0,0,1,0,239,40,194,5,0
116063,Alabama,Rainsville,2007,4923,12,0,0,0,12,142,20,117,5,0
116064,Alabama,Ranburne,2007,482,1,0,0,0,1,17,1,12,4,0
116065,Alabama,Red Bay,2007,3283,5,0,0,0,5,70,12,55,3,0
116066,Alabama,Red Level,2007,555,0,0,0,0,0,3,3,0,0,0
116067,Alabama,Reform,2007,1834,17,0,0,6,11,71,28,43,0,0
116068,Alabama,Robertsdale,2007,4976,29,4,3,4,18,152,28,120,4,0
116069,Alabama,Rockford,2007,396,0,0,0,0,0,0,0,0,0,0
116070,Alabama,Rogersville,2007,1190,4,0,0,1,3,60,19,36,5,0
116071,Alabama,Russellville,2007,8842,18,0,7,1,10,75,20,47,8,0
116072,Alabama,Samson,2007,2027,6,0,1,3,2,17,4,11,2,0
116073,Alabama,Sardis City,2007,2101,3,0,0,0,3,65,19,43,3,0
116074,Alabama,Satsuma,2007,6032,9,0,0,1,8,112,19,74,19,0
116075,Alabama,Scottsboro,2007,14971,28,0,4,6,18,629,15,590,24,0
116076,Alabama,Selma,2007,19101,314,4,27,90,193,2371,694,1492,185,0
116077,Alabama,Sheffield,2007,9176,36,1,8,9,18,533,136,386,11,0
116078,Alabama,Shorter,2007,338,10,0,0,5,5,16,5,11,0,0
116079,Alabama,Silas,2007,487,4,0,0,1,3,4,1,2,1,0
116080,Alabama,Silverhill,2007,704,1,0,0,1,0,33,5,28,0,0
116081,Alabama,Skyline,2007,842,1,0,0,0,1,4,1,3,0,0
116082,Alabama,Slocomb,2007,2040,9,0,0,1,8,24,5,18,1,0
116083,Alabama,Somerville,2007,471,1,0,1,0,0,32,6,24,2,0
116084,Alabama,Southside,2007,8279,10,1,0,1,8,122,26,93,3,0
116085,Alabama,Spanish Fort,2007,5619,11,0,1,3,7,162,25,137,0,0
116086,Alabama,Stevenson,2007,2140,36,0,1,2,33,115,25,79,11,0
116087,Alabama,St. Florian,2007,472,2,0,0,1,1,18,9,7,2,0
116088,Alabama,Sulligent,2007,1963,1,0,0,0,1,58,3,52,3,0
116089,Alabama,Sumiton,2007,2578,4,0,0,4,0,334,40,269,25,0
116090,Alabama,Summerdale,2007,701,12,0,4,1,7,94,24,68,2,0
116091,Alabama,Sylacauga,2007,12946,54,2,3,22,27,844,170,655,19,0
116092,Alabama,Sylvania,2007,1267,4,0,0,0,4,24,6,17,1,0
116093,Alabama,Thomaston,2007,375,0,0,0,0,0,1,0,1,0,0
116094,Alabama,Thomasville,2007,4558,31,3,3,3,22,261,76,178,7,0
116095,Alabama,Thorsby,2007,2030,0,0,0,0,0,9,2,6,1,0
116096,Alabama,Town Creek,2007,1202,0,0,0,0,0,35,4,30,1,0
116097,Alabama,Triana,2007,482,1,0,0,0,1,5,2,3,0,0
116098,Alabama,Trinity,2007,1907,2,0,0,0,2,15,1,7,7,0
116099,Alabama,Trussville,2007,18401,53,0,1,37,15,955,63,862,30,0
116100,Alabama,Tuscaloosa,2007,83811,557,10,32,264,251,5047,1199,3569,279,0
116101,Alabama,Tuscumbia,2007,8235,6,0,1,2,3,233,30,191,12,0
116102,Alabama,Tuskegee,2007,11423,130,3,6,28,93,965,368,581,16,0
116103,Alabama,Uniontown,2007,1480,34,0,0,0,34,37,9,27,1,0
116104,Alabama,Valley Head,2007,653,1,0,0,0,1,1,0,1,0,0
116105,Alabama,Vernon,2007,1898,1,0,0,0,1,20,3,16,1,0
116106,Alabama,Vestavia Hills,2007,31097,22,0,5,6,11,295,92,182,21,0
116107,Alabama,Warrior,2007,2982,0,0,0,0,0,1,1,0,0,0
116108,Alabama,Weaver,2007,2620,6,0,0,0,6,73,28,43,2,0
116109,Alabama,Wetumpka,2007,7558,20,0,5,6,9,416,73,328,15,0
116110,Alabama,Winfield,2007,4711,1,0,0,0,1,139,37,94,8,0
116111,Alabama,Woodstock,2007,1018,11,0,0,2,9,45,19,23,3,0
116112,Alabama,York,2007,2563,16,0,0,3,13,65,14,48,3,0
116113,Arkansas,Altheimer,2007,1143,4,0,0,0,4,31,16,12,3,0
116114,Arkansas,Arkadelphia,2007,10418,43,0,5,5,33,324,133,178,13,2
116115,Arkansas,Arkansas City,2007,538,1,0,0,0,1,19,8,10,1,0
116116,Arkansas,Ashdown,2007,4497,20,0,0,5,15,158,21,128,9,4
116117,Arkansas,Atkins,2007,2929,1,0,0,0,1,80,30,49,1,0
116118,Arkansas,Augusta,2007,2355,17,0,4,1,12,98,17,81,0,0
116119,Arkansas,Bald Knob,2007,3364,8,0,0,3,5,201,114,81,6,1
116120,Arkansas,Barling,2007,4397,12,0,1,0,11,80,26,51,3,0
116121,Arkansas,Bay,2007,1992,0,0,0,0,0,26,10,15,1,0
116122,Arkansas,Bearden,2007,1019,6,0,1,1,4,42,23,17,2,0
116123,Arkansas,Beebe,2007,6062,27,0,2,5,20,416,109,293,14,3
116124,Arkansas,Benton,2007,27758,134,0,14,29,91,1499,348,1080,71,2
116125,Arkansas,Bentonville,2007,34232,79,0,20,4,55,879,128,714,37,4
116126,Arkansas,Berryville,2007,5195,19,0,5,1,13,235,72,156,7,0
116127,Arkansas,Blytheville,2007,16161,156,5,8,42,101,1261,372,780,109,19
116128,Arkansas,Bono,2007,1557,2,0,0,0,2,42,21,21,0,0
116129,Arkansas,Booneville,2007,4137,16,0,1,1,14,200,57,137,6,1
116130,Arkansas,Brinkley,2007,3368,10,1,0,4,5,158,29,123,6,0
116131,Arkansas,Bryant,2007,14181,40,0,6,4,30,689,100,551,38,0
116132,Arkansas,Bull Shoals,2007,2124,0,0,0,0,0,25,9,15,1,0
116133,Arkansas,Cabot,2007,23366,100,2,8,3,87,782,255,491,36,2
116134,Arkansas,Caddo Valley,2007,622,0,0,0,0,0,12,8,4,0,0
116135,Arkansas,Camden,2007,11812,82,0,7,18,57,849,227,600,22,5
116136,Arkansas,Cammack Village,2007,766,0,0,0,0,0,24,20,3,1,0
116137,Arkansas,Caraway,2007,1359,1,0,0,0,1,3,1,1,1,0
116138,Arkansas,Carlisle,2007,2451,5,0,1,1,3,70,29,39,2,0
116139,Arkansas,Cave City,2007,2074,5,0,1,0,4,39,10,26,3,0
116140,Arkansas,Cave Springs,2007,1583,3,0,1,0,2,20,4,16,0,0
116141,Arkansas,Centerton,2007,7803,4,0,0,0,4,94,27,67,0,0
116142,Arkansas,Charleston,2007,3035,3,0,0,0,3,32,13,19,0,0
116143,Arkansas,Cherokee Village,2007,4812,2,0,2,0,0,98,34,59,5,1
116144,Arkansas,Clarendon,2007,1766,0,0,0,0,0,0,0,0,0,0
116145,Arkansas,Clarksville,2007,8553,40,0,2,6,32,481,45,423,13,0
116146,Arkansas,Clinton,2007,2506,1,0,0,0,1,72,7,62,3,0
116147,Arkansas,Conway,2007,57245,183,1,39,64,79,2319,465,1681,173,6
116148,Arkansas,Corning,2007,3403,10,0,5,1,4,30,13,14,3,1
116149,Arkansas,Cotter,2007,1074,0,0,0,0,0,32,9,22,1,0
116150,Arkansas,Crossett,2007,5623,21,0,3,4,14,266,72,187,7,3
116151,Arkansas,Danville,2007,2488,5,0,3,0,2,7,3,4,0,0
116152,Arkansas,Dardanelle,2007,4431,21,0,3,1,17,131,114,15,2,5
116153,Arkansas,Decatur,2007,1670,2,0,0,0,2,13,6,5,2,0
116154,Arkansas,De Queen,2007,5890,36,0,8,3,25,241,50,185,6,0
116155,Arkansas,Des Arc,2007,1765,7,0,0,0,7,31,18,10,3,0
116156,Arkansas,De Witt,2007,3354,24,0,4,6,14,197,76,117,4,1
116157,Arkansas,Dierks,2007,1244,2,0,1,0,1,6,2,2,2,1
116158,Arkansas,Dover,2007,1388,2,0,0,1,1,58,35,22,1,0
116159,Arkansas,Dumas,2007,4725,25,0,3,11,11,147,38,100,9,1
116160,Arkansas,Earle,2007,2835,2,0,0,1,1,132,78,54,0,1
116161,Arkansas,El Dorado,2007,20200,207,3,1,46,157,1276,504,711,61,10
116162,Arkansas,Elkins,2007,2463,3,0,0,0,3,13,1,11,1,0
116163,Arkansas,England,2007,3049,15,0,2,3,10,152,43,100,9,2
116164,Arkansas,Etowah,2007,344,1,0,0,0,1,6,1,5,0,0
116165,Arkansas,Eureka Springs,2007,2369,7,0,1,1,5,127,24,99,4,0
116166,Arkansas,Fairfield Bay,2007,2527,1,0,1,0,0,40,6,34,0,0
116167,Arkansas,Farmington,2007,4801,6,0,1,0,5,74,17,53,4,1
116168,Arkansas,Fayetteville,2007,70334,362,3,42,55,262,3236,656,2435,145,10
116169,Arkansas,Flippin,2007,1407,2,0,1,1,0,61,20,41,0,0
116170,Arkansas,Fordyce,2007,4282,21,3,1,3,14,160,63,85,12,1
116171,Arkansas,Forrest City,2007,13699,104,2,6,37,59,1205,206,959,40,6
116172,Arkansas,Fort Smith,2007,83860,787,5,78,143,561,5474,1041,4110,323,24
116173,Arkansas,Gassville,2007,2083,3,0,0,0,3,35,6,29,0,0
116174,Arkansas,Gentry,2007,2688,9,0,2,0,7,19,6,13,0,0
116175,Arkansas,Glenwood,2007,2030,3,0,0,0,3,49,31,18,0,0
116176,Arkansas,Gould,2007,1171,0,0,0,0,0,0,0,0,0,0
116177,Arkansas,Gravette,2007,2465,1,0,0,0,1,39,13,25,1,0
116178,Arkansas,Greenbrier,2007,3855,1,0,0,0,1,13,6,7,0,0
116179,Arkansas,Green Forest,2007,2876,16,0,2,0,14,52,12,37,3,0
116180,Arkansas,Greenland,2007,1195,8,0,0,0,8,36,13,17,6,0
116181,Arkansas,Greenwood,2007,8404,15,0,4,0,11,130,35,94,1,1
116182,Arkansas,Gurdon,2007,2231,15,0,0,0,15,93,32,59,2,2
116183,Arkansas,Hamburg,2007,2770,15,0,4,0,11,58,22,36,0,0
116184,Arkansas,Hampton,2007,1493,5,0,1,0,4,38,15,23,0,0
116185,Arkansas,Hardy,2007,819,0,0,0,0,0,5,3,2,0,0
116186,Arkansas,Harrisburg,2007,2142,6,0,2,1,3,132,52,74,6,1
116187,Arkansas,Harrison,2007,13097,70,0,12,1,57,638,234,373,31,7
116188,Arkansas,Hazen,2007,1502,11,0,1,5,5,40,16,22,2,0
116189,Arkansas,Heber Springs,2007,7156,18,0,2,0,16,327,111,213,3,1
116190,Arkansas,Helena-West Helena,2007,12800,214,3,12,23,176,1008,490,466,52,10
116191,Arkansas,Highland,2007,1089,0,0,0,0,0,22,11,11,0,0
116192,Arkansas,Hope,2007,10467,96,1,10,15,70,672,171,474,27,7
116193,Arkansas,Horseshoe Bend,2007,2282,3,0,2,0,1,27,8,18,1,0
116194,Arkansas,Hot Springs,2007,38828,442,7,10,116,309,3951,848,2894,209,3
116195,Arkansas,Hoxie,2007,2635,0,0,0,0,0,20,8,11,1,0
116196,Arkansas,Jacksonville,2007,30565,287,5,25,57,200,1615,360,1146,109,10
116197,Arkansas,Jonesboro,2007,61199,333,5,30,92,206,3526,1419,1993,114,12
116198,Arkansas,Judsonia,2007,2145,3,0,1,0,2,22,5,15,2,0
116199,Arkansas,Kensett,2007,1717,8,0,2,2,4,46,23,20,3,0
116200,Arkansas,Lake City,2007,2022,1,0,0,1,0,14,3,10,1,0
116201,Arkansas,Lakeview,2007,832,1,0,0,0,1,12,5,7,0,0
116202,Arkansas,Lake Village,2007,2552,55,0,5,2,48,57,21,34,2,1
116203,Arkansas,Leachville,2007,1813,10,0,1,1,8,32,11,21,0,0
116204,Arkansas,Lepanto,2007,2041,4,0,0,0,4,72,32,39,1,0
116205,Arkansas,Lincoln,2007,1988,2,0,0,0,2,23,8,14,1,0
